client_id,risk_score
10921599843697226382,22
15383054133076291052,30
16225673491172838558,65
4268076173702106620,56
10558648894138937007,65
7722822414801603402,77
1118005734575647214,40
29100858973763045,64
844687749538430972,82
14606732138614413533,26
1251633830521706707,33
16402474792437034819,76
7702860536086118553,32
1465760330159152610,74
8994600625415407229,85
8894693133279752542,66
12471338224176476522,64
6217324135512053662,33
7595369466165424481,95
3176295211493126498,59
2617413752021611261,88
14249849930875183795,49
8519280592505162314,78
238128729014150877,44
17619681723026427593,44
17997457074757184308,50
2714095765154511084,69
473212477588652194,47
14981619954015063966,87
10414748999813963092,33
14950969534794714385,91
7592962558343091943,90
1215414901639364200,66
10853103408315572444,38
13234708144965201388,76
3387256525138083235,72
15884398384925462811,47
4144342569857227366,39
2880567651558610504,43
10520830248952494746,37
12743580248338952126,81
2170270515410482553,67
2416896353364739195,35
1603366024088371384,65
7204174352244899158,75
7335131596859946579,87
12786554597359450911,64
270050615452517480,48
11660742441790134551,59
6368540556425916183,91
11598559452556017266,41
3128543417853656599,73
2385258638224957333,91
6009414965942001356,42
13135198192956399079,35
4024167655957500677,85
17126345747897713275,25
16171585047143551207,44
314097459917816952,88
8254483770823703621,55
10544857718808760033,51
7444530696548611232,58
325406363175411093,81
14196694204117931116,26
9627954057899484490,89
11106634058694049694,42
17719560784965590276,78
4006005944008941965,42
2058036473497334345,61
1944315885667425835,88
502785615921217552,86
16244933642121437374,38
8903856724933990111,89
15526633113276717352,31
13826117073532478966,63
1086046310266482280,78
8391427363280711483,93
13966347023301422529,89
6961981046952160987,61
17084747832897071788,35
4572972633297948109,84
8254975828671010565,39
5499497173585174886,67
8776969418231702818,82
15617497160827723995,54
3566675916055743886,94
9961992650246506253,60
2694424994358244754,69
2074070557046643661,68
3588855788002582036,29
6663585764818540082,67
9044404485223611177,58
7410759826271464063,57
2258251894092119118,71
12498713170832065748,30
17719280451633998710,31
13437411408253276674,26
16612088937559175839,48
15020621949002103730,33
3859615879122027200,94
17953508339135856508,35
6679466028983745111,40
10066399287801825442,26
4983743398989954631,51
3217918230687213154,24
9576195075335013828,51
17934653507701998667,71
13959025451875524539,74
2566864633020728821,44
3956939139822708545,38
15158237414599112855,53
8607342688737830719,45
9253626175215804252,46
15655940883934148178,81
12911125727771949832,51
2330281038582200587,73
8637766865565819700,49
16326396041780283909,63
4269730821231171197,89
15918009757689069276,45
15086414884459329933,36
8766148563609462608,68
5278362381216609927,95
15774218725423060835,21
4419555741745705494,46
901478940747573696,82
967105301125119583,75
12777231640732437084,40
4453505309687006103,89
14224647349112417713,89
6627122094872969146,62
13743031719449164406,28
1289709619644481353,57
16623298505391602316,75
3881724701804395179,63
9787371257669500080,37
4483604779785099622,62
11127722977765497212,60
1578544473356742658,70
3887871437948328338,57
15267097163406255116,47
8268654577026981305,88
6625869864080276761,23
9171047902753660346,22
16428328842788601690,35
16497340987572991305,45
4912854153812794199,94
9676638735448084655,50
7066447410138483459,30
6845000149480783266,76
728660788884967854,81
7701558015751861327,54
148197170241340706,81
3436626836528139644,20
14366937028073344513,80
7347772212798449221,92
2315925794060061678,58
18177727370120319568,73
1893163679698435896,50
10619024414144501662,77
10915008320606063074,95
17393341703720054139,44
17584149582327958691,46
1327367794200094011,77
2128885493311557922,29
5195617267307860436,24
17316470171904166781,72
2683086000665121333,83
12206048777321267089,34
9152532767928684216,70
1645489803770647498,69
3984933814918573838,74
6527545544110489019,22
1528256709981707318,87
5313465120865437401,34
9544143668001275616,64
11965623884346753252,85
11312204336013279028,31
972003924483299812,71
1748472068932951475,88
13576336418641614436,79
15764902659264016471,44
10194155265930994280,70
5987287042494765967,23
17493094369417960733,76
11387338624579825248,33
15422066893180449315,52
17556088966738939830,32
1729949842427052308,58
8017817076326267549,29
10330985224015130358,77
6657460607518168740,48
10980154272436765663,29
9175683850727119063,40
5220680892832929631,68
16877808586449784223,83
7062317874264276788,25
9852641690566113850,86
5056914687157626272,33
3800886936829084780,64
1694787831459010849,68
16539918972884676175,41
8871485341576575648,67
12981182990230486979,82
1889692627320132148,45
4562944891818594221,77
10720330277881268785,62
3766008108837482508,95
2432478404700924936,92
604241091100318632,21
8343711188613436892,65
12890090916392389716,29
4669727050510439472,73
6856148134636999711,27
