client_id,risk_score
16391355075444356232,36
10190448165330801152,66
5444736743024847790,40
5186602577191228408,38
10440255412603098313,62
15243290534921341498,80
13004897558679462746,58
5125025551518297976,34
17564889060394763749,92
17993743295096934705,28
7665097165887811085,32
6192606003961466404,33
12047814323630123474,92
6147912046148018857,77
5230329483094661554,63
18059207426001589250,67
2528950263052443063,73
5672818832550275649,38
3390254951056346556,60
7264069710327164982,24
14883768145784831053,57
4733770762825061745,41
14433304426736302595,62
6985366898760317739,82
13820802389729616106,22
9283106096049073761,24
16420548549290734705,93
4560714818143319364,91
17651703728759920919,63
14677644392927081071,76
9789343290400668951,58
10483224420874184833,53
9694861461005786639,89
4433696116442497981,29
1916911821742736643,30
13752587063436554763,38
15685934301880774051,51
9041911111153049251,29
1473388037811268436,46
2807018997498076260,23
9714470888987353930,74
4690739062272692261,20
5874669497856135242,34
3113581609882640643,90
14724087404411464070,82
18056625985081969108,74
10873371521986492155,59
12942828783538253388,41
1031954104642711304,60
5049567940984325394,35
12683470317380746786,80
1308897587696304454,24
11243236914467356253,66
445973909903068358,32
5451428218242689657,44
13367929933552006022,59
3194516931242104598,85
16757771365243991850,32
7760444157389595734,49
6754473822984195142,49
15799457924128386397,75
8974232784852324320,82
9139067455324585279,64
161944242539255464,83
9425530730646454522,40
15647747486714343736,61
12089550252760030803,48
12757163944125535532,87
11961797993083133165,66
9670950683258741972,52
2352819741546344392,81
7852114869002737147,77
13451441726814361093,24
6183173037880762512,86
17626175974338683574,39
17633900087533284013,34
7704376352659460563,76
1640618504101334752,30
14445468806463319534,35
14271712910059869699,68
3154489036684270848,66
3208493741931116803,63
17257478916911643734,82
14256118013119883043,69
14717978545044432202,47
15330879644774684841,41
18111052449268468503,82
6352899496875767783,64
14356180861945807252,68
5416437085751796869,44
6665887168610836067,62
14243415740415997893,65
14220788018518067368,66
8190035977937264476,71
8726120781915154829,28
3176401274312509112,62
3384094387148490257,50
9014873436826698984,25
17099469233770611925,75
5430549428812622177,39
128801756854324440,31
14854941553959551591,62
10441049898637584407,95
10261756843457844631,49
16565491423542583748,91
1588472263025815335,22
356814539804255495,42
3849075804340892325,57
16747885878809465713,92
