client_id,risk_score
10516942977284531874,81
12203157908612659701,41
9367207146337744445,89
6116571306434759986,91
7395196156352893875,72
366362803366859671,93
5132208525622719388,81
16732173548402044735,80
11301359532746424713,35
9477718253354444563,88
8148751216750946779,23
4576804664241475881,88
4297254175125335161,23
16022375523783005296,36
15702004461139256537,95
10134372492237570431,56
12109547659635461117,91
220400198502931794,57
16391355075444356232,90
12104383137920756634,67
9433834042283287470,59
5098678046677439822,27
2928970331080863056,31
3355286334101255036,82
6100146046073575483,31
13578211954339500623,63
17685863336317839097,26
4137189616628600843,84
17564889060394763749,48
17993743295096934705,91
6147912046148018857,37
9177328417955959780,31
17475028472402062768,64
17362683645102811604,89
6969492882800242283,26
5809559834007623070,70
6818180799057575540,45
12614679196140541112,45
12489903068741663115,60
2257395741783500660,95
1084019530169961593,43
17864739646228008937,52
14433304426736302595,30
17503826835019701046,79
10174367745787064316,68
2827885216367870008,75
16205963823211029481,65
13820802389729616106,40
7683225547287656354,37
88108132862199997,56
12871876854091708747,81
13568589124601876659,74
10498355455811614824,73
3551732619494450844,47
3062962255428783880,89
7159398505895897928,50
13849370215754464761,83
6975685473421558256,73
10453103081557551167,57
3450409998936195248,28
12597012367839640713,74
6153446003332833196,24
17930600479675671875,42
14913593458416244456,36
3423242833735136560,81
9789343290400668951,73
4433696116442497981,88
1916911821742736643,77
13752587063436554763,62
9640353407580322928,84
15685934301880774051,36
9177103845723323180,59
10271884153968315299,77
18414125411920988163,86
5607885133325087290,46
6359593617347298245,59
9714470888987353930,30
14727181499418395563,70
8394833278399448680,75
9403303871636892200,87
777162148070882751,68
18036550099716340372,35
12942828783538253388,53
1031954104642711304,37
8041586910131204477,20
14844669250096192999,54
1204180355427686811,74
4472372401124262865,61
13486552852883606529,26
13642413792954182357,89
15405356827043491314,34
12445527202819015107,95
477510572506374295,37
17523043799859163680,66
1119865323222370573,31
707369875352421009,69
1308897587696304454,65
445973909903068358,48
16427964252147058346,66
5047651349079077201,52
4271027646658160773,33
3194516931242104598,68
16843456585422255754,68
10747880582359159476,50
2884772675366912470,37
5951109913914609922,54
13636311191739888657,53
9139067455324585279,82
16883317317201543550,62
9856601692418572892,84
14443195122542255041,64
14892904405689908619,34
12757163944125535532,38
3109004778334258388,31
9670950683258741972,27
2352819741546344392,44
15238598870922283558,35
13451441726814361093,62
6183173037880762512,77
15227630068688964333,20
17626175974338683574,72
10882418233758510306,57
13664306268313608041,42
8162335963342688934,63
2381190758745149864,28
14445468806463319534,64
13261522319219113785,86
14271712910059869699,33
6811032932336971493,60
3208493741931116803,26
7273881053449554907,34
6352899496875767783,28
4117706244945432466,63
9280716323705400371,37
898409643403380751,82
9531935158216454636,90
6524029455587576684,76
14243415740415997893,77
3285679067298329764,75
8726120781915154829,80
2143743529754857065,47
8724530501889968772,53
3176401274312509112,83
6752979587442889897,40
8023039090140796492,33
5430549428812622177,87
16811560584111410553,59
128801756854324440,79
9459816175340675294,80
10562341495637392936,21
